ssa10	LG19	10716213	10716295	ssa10_113462995_113463677.maf
ssa10	LG19	10716295	10716314	ssa10_113462995_113463677.maf
ssa10	LG19	13402177	13402189	ssa10_118064169_118064684.maf
ssa10	LG19	13402189	13402230	ssa10_118064169_118064684.maf
ssa10	LG19	13402230	13402267	ssa10_118064169_118064684.maf
ssa10	LG19	13402267	13402278	ssa10_118064169_118064684.maf
ssa10	LG19	13688004	13688058	ssa10_118453200_118453935.maf
ssa10	LG19	13796635	13796645	ssa10_118639003_118639634.maf
ssa10	LG19	13802431	13802483	ssa10_118664832_118665766.maf
ssa10	LG19	13808318	13808368	ssa10_118681843_118682671.maf
ssa10	LG19	13808373	13808418	ssa10_118681843_118682671.maf
ssa10	LG19	13815671	13815759	ssa10_118695277_118696288.maf
ssa10	LG19	13902625	13902696	ssa10_118813532_118814292.maf
ssa10	LG19	13902696	13902708	ssa10_118813532_118814292.maf
ssa10	LG19	13952684	13952725	ssa10_118908845_118909233.maf
ssa10	LG19	13966999	13967046	ssa10_118946923_118947761.maf
ssa10	LG19	13967057	13967147	ssa10_118946923_118947761.maf
ssa10	LG19	14115839	14115876	ssa10_119224808_119225744.maf
ssa10	LG19	14116013	14116046	ssa10_119224808_119225744.maf
ssa10	LG19	14118516	14118532	ssa10_119229818_119230236.maf
ssa10	LG19	14118532	14118565	ssa10_119229818_119230236.maf
ssa10	LG19	14183319	14183332	ssa10_119433131_119433871.maf
ssa10	LG19	14183332	14183366	ssa10_119433131_119433871.maf
ssa10	LG19	14303457	14303495	ssa10_119698602_119699219.maf
ssa10	LG19	14303495	14303517	ssa10_119698602_119699219.maf
ssa10	LG19	14303563	14303599	ssa10_119698602_119699219.maf
ssa10	LG19	14303599	14303625	ssa10_119698602_119699219.maf
ssa10	LG19	14303639	14303726	ssa10_119698602_119699219.maf
ssa10	LG19	15235674	15235741	ssa10_121596690_121596943.maf
ssa10	LG08	8613142	8613165	ssa10_14907383_14908184.maf
ssa10	LG08	8613165	8613244	ssa10_14907383_14908184.maf
ssa10	LG08	8613244	8613277	ssa10_14907383_14908184.maf
ssa10	LG08	11109778	11109824	ssa10_19818186_19818659.maf
ssa10	LG08	11570462	11570534	ssa10_20548276_20548818.maf
ssa10	LG08	15970148	15970237	ssa10_26280635_26280960.maf
ssa10	LG08	21222081	21222099	ssa10_32942688_32943592.maf
ssa10	LG08	22504081	22504158	ssa10_34787609_34788306.maf
ssa10	LG08	22504158	22504238	ssa10_34787609_34788306.maf
ssa10	LG08	25881095	25881128	ssa10_39493654_39494374.maf
ssa10	LG08	25881854	25881881	ssa10_39496898_39497336.maf
ssa10	LG08	25881881	25881893	ssa10_39496898_39497336.maf
ssa10	LG08	26645015	26645026	ssa10_40689180_40689895.maf
ssa10	LG08	26645026	26645044	ssa10_40689180_40689895.maf
