ssa10	LG19	6657025	6657037	ssa10_106798136_106799226.maf
ssa10	LG19	6657101	6657152	ssa10_106798136_106799226.maf
ssa10	LG19	8546957	8547026	ssa10_108329360_108329986.maf
ssa10	LG19	8547026	8547049	ssa10_108329360_108329986.maf
ssa10	LG19	8547049	8547087	ssa10_108329360_108329986.maf
ssa10	LG19	8547091	8547103	ssa10_108329360_108329986.maf
ssa10	LG19	8547103	8547125	ssa10_108329360_108329986.maf
ssa10	LG19	8547125	8547153	ssa10_108329360_108329986.maf
ssa10	LG19	8547153	8547187	ssa10_108329360_108329986.maf
ssa10	LG19	8547188	8547199	ssa10_108329360_108329986.maf
ssa10	LG19	8547200	8547216	ssa10_108329360_108329986.maf
ssa10	LG19	8547220	8547287	ssa10_108329360_108329986.maf
ssa10	LG08	2428356	2428437	ssa10_11086857_11087254.maf
ssa10	LG19	11845490	11845515	ssa10_115090733_115091716.maf
ssa10	LG19	11845515	11845526	ssa10_115090733_115091716.maf
ssa10	LG19	11845526	11845655	ssa10_115090733_115091716.maf
ssa10	LG19	11845655	11845667	ssa10_115090733_115091716.maf
ssa10	LG19	11845746	11845781	ssa10_115090733_115091716.maf
ssa10	LG19	11845816	11845841	ssa10_115090733_115091716.maf
ssa10	LG19	12056094	12056127	ssa10_115625114_115625609.maf
ssa10	LG19	12430338	12430399	ssa10_116363582_116364527.maf
ssa10	LG19	12430399	12430451	ssa10_116363582_116364527.maf
ssa10	LG08	8493244	8493349	ssa10_15113524_15114259.maf
ssa10	LG08	8052885	8052950	ssa10_15777973_15778576.maf
ssa10	LG08	11696548	11696577	ssa10_20707215_20708054.maf
ssa10	LG08	12144630	12144646	ssa10_21357548_21357896.maf
ssa10	LG08	12144655	12144678	ssa10_21357548_21357896.maf
ssa10	LG08	12144678	12144688	ssa10_21357548_21357896.maf
ssa10	LG08	12144694	12144761	ssa10_21357548_21357896.maf
ssa10	LG08	12144761	12144793	ssa10_21357548_21357896.maf
ssa10	LG08	13432704	13432739	ssa10_22928938_22929363.maf
ssa10	LG08	13432845	13432857	ssa10_22928938_22929363.maf
ssa10	LG08	13432857	13432875	ssa10_22928938_22929363.maf
ssa10	LG08	28300220	28300280	ssa10_43514217_43515111.maf
ssa10	LG08	28301017	28301072	ssa10_43514217_43515111.maf
ssa10	LG08	28301081	28301107	ssa10_43514217_43515111.maf
ssa10	LG08	29182891	29182926	ssa10_45088996_45089439.maf
ssa10	LG19	31695449	31695590	ssa10_80140008_80141137.maf
ssa10	LG19	31620834	31620893	ssa10_80261622_80261967.maf
ssa10	LG19	31620893	31620956	ssa10_80261622_80261967.maf
ssa10	LG19	31621084	31621141	ssa10_80261622_80261967.maf
ssa10	LG19	30205041	30205076	ssa10_82145263_82145775.maf
ssa10	LG19	30205076	30205091	ssa10_82145263_82145775.maf
ssa10	LG19	30205091	30205108	ssa10_82145263_82145775.maf
ssa10	LG19	30017878	30017990	ssa10_82317119_82317699.maf
ssa10	LG19	25267132	25267171	ssa10_88689886_88690269.maf
ssa10	LG19	25267323	25267368	ssa10_88689886_88690269.maf
ssa10	LG19	25267368	25267392	ssa10_88689886_88690269.maf
ssa10	LG19	25126993	25127006	ssa10_88845463_88846049.maf
ssa10	LG19	25127008	25127036	ssa10_88845463_88846049.maf
ssa10	LG19	25127036	25127117	ssa10_88845463_88846049.maf
ssa10	LG19	25127117	25127147	ssa10_88845463_88846049.maf
ssa10	LG19	25127156	25127174	ssa10_88845463_88846049.maf
ssa10	LG19	25127182	25127199	ssa10_88845463_88846049.maf
ssa10	LG19	25127201	25127221	ssa10_88845463_88846049.maf
ssa10	LG19	25127270	25127286	ssa10_88845463_88846049.maf
ssa10	LG19	25127294	25127352	ssa10_88845463_88846049.maf
ssa10	LG19	25127352	25127365	ssa10_88845463_88846049.maf
ssa10	LG19	24969989	24970010	ssa10_88971341_88971995.maf
ssa10	LG19	23578908	23578937	ssa10_90540946_90541585.maf
ssa10	LG19	23579140	23579154	ssa10_90540946_90541585.maf
ssa10	LG19	23579197	23579273	ssa10_90540946_90541585.maf
ssa10	LG19	23579273	23579337	ssa10_90540946_90541585.maf
ssa11	LG02	32600569	32600582	ssa11_14106759_14107585.maf
ssa11	LG02	32600582	32600609	ssa11_14106759_14107585.maf
ssa11	LG02	32600609	32600619	ssa11_14106759_14107585.maf
ssa11	LG02	32600674	32600698	ssa11_14106759_14107585.maf
ssa11	LG02	32600698	32600751	ssa11_14106759_14107585.maf
ssa11	LG02	33398679	33398705	ssa11_14783432_14784704.maf
ssa11	LG02	33398705	33398746	ssa11_14783432_14784704.maf
ssa11	LG02	27826275	27826290	ssa11_15299456_15300407.maf
ssa11	LG02	27826290	27826305	ssa11_15299456_15300407.maf
ssa11	LG02	27826361	27826378	ssa11_15299456_15300407.maf
ssa11	LG02	27826378	27826397	ssa11_15299456_15300407.maf
ssa11	LG02	27826424	27826532	ssa11_15299456_15300407.maf
ssa11	LG02	27821302	27821353	ssa11_15305727_15306294.maf
ssa11	LG02	27821353	27821445	ssa11_15305727_15306294.maf
ssa11	LG02	27335395	27335430	ssa11_15851431_15851705.maf
ssa11	LG02	25582550	25582561	ssa11_17666371_17667410.maf
ssa11	LG02	25582562	25582614	ssa11_17666371_17667410.maf
ssa11	LG02	25582614	25582625	ssa11_17666371_17667410.maf
ssa11	LG02	25582625	25582664	ssa11_17666371_17667410.maf
ssa11	LG02	25582664	25582675	ssa11_17666371_17667410.maf
ssa11	LG02	25582675	25582706	ssa11_17666371_17667410.maf
ssa11	LG02	25582715	25582734	ssa11_17666371_17667410.maf
ssa11	LG02	25582734	25582769	ssa11_17666371_17667410.maf
ssa11	LG02	25582772	25582928	ssa11_17666371_17667410.maf
ssa11	LG02	25582928	25582978	ssa11_17666371_17667410.maf
ssa11	LG02	25583046	25583098	ssa11_17666371_17667410.maf
ssa11	LG02	23579450	23579498	ssa11_19524679_19526021.maf
ssa11	LG02	23579571	23579583	ssa11_19524679_19526021.maf
ssa11	LG02	23579638	23579743	ssa11_19524679_19526021.maf
ssa11	LG02	23579743	23579897	ssa11_19524679_19526021.maf
ssa11	LG02	23580115	23580162	ssa11_19524679_19526021.maf
ssa11	LG02	23580162	23580178	ssa11_19524679_19526021.maf
ssa11	LG02	23580178	23580213	ssa11_19524679_19526021.maf
ssa11	LG02	17818699	17818739	ssa11_25986132_25987555.maf
ssa11	LG02	11417579	11417609	ssa11_34575697_34576070.maf
ssa11	LG02	10594472	10594495	ssa11_35945385_35946527.maf
ssa11	LG02	10594495	10594553	ssa11_35945385_35946527.maf
ssa11	LG02	10594553	10594573	ssa11_35945385_35946527.maf
ssa11	LG14	10482171	10482188	ssa11_65713185_65714238.maf
ssa11	LG14	12866223	12866252	ssa11_70429256_70429973.maf
ssa11	LG14	23611186	23611237	ssa11_87181076_87181504.maf
ssa11	LG07	36629406	36629431	ssa11_88479736_88480685.maf
ssa11	LG07	36629431	36629462	ssa11_88479736_88480685.maf
ssa11	LG07	36629462	36629472	ssa11_88479736_88480685.maf
ssa11	LG07	36629695	36629728	ssa11_88479736_88480685.maf
ssa11	LG07	36629728	36629764	ssa11_88479736_88480685.maf
ssa11	LG07	36629770	36629781	ssa11_88479736_88480685.maf
ssa11	LG07	39325187	39325249	ssa11_91888718_91889623.maf
ssa11	LG07	40601229	40601257	ssa11_93737762_93738098.maf
ssa12	LG09	15906639	15906663	ssa12_29649996_29650366.maf
ssa12	LG09	15906663	15906694	ssa12_29649996_29650366.maf
ssa12	LG09	15906694	15906772	ssa12_29649996_29650366.maf
ssa12	LG09	19925391	19925430	ssa12_33190055_33191076.maf
ssa12	LG09	19925430	19925598	ssa12_33190055_33191076.maf
ssa12	LG09	19925661	19925693	ssa12_33190055_33191076.maf
ssa12	LG09	19925711	19925783	ssa12_33190055_33191076.maf
ssa12	LG17	12717451	12717482	ssa12_54413217_54414528.maf
ssa12	LG17	18770670	18770699	ssa12_63086423_63087425.maf
ssa12	LG17	18770711	18770726	ssa12_63086423_63087425.maf
ssa12	LG17	22908449	22908519	ssa12_68775959_68776437.maf
ssa12	LG17	22908520	22908536	ssa12_68775959_68776437.maf
ssa12	LG17	22908536	22908571	ssa12_68775959_68776437.maf
ssa12	LG17	23642279	23642481	ssa12_69396770_69397346.maf
ssa12	LG17	28405862	28405907	ssa12_75720936_75722082.maf
ssa12	LG17	28405909	28405974	ssa12_75720936_75722082.maf
ssa12	LG17	28406471	28406551	ssa12_75720936_75722082.maf
ssa12	LG17	28406565	28406600	ssa12_75720936_75722082.maf
ssa12	LG17	28406712	28406725	ssa12_75720936_75722082.maf
ssa12	LG17	28406749	28406780	ssa12_75720936_75722082.maf
ssa12	LG17	28406780	28406793	ssa12_75720936_75722082.maf
ssa12	LG17	30382446	30382471	ssa12_78782728_78783046.maf
ssa12	LG17	43216876	43216952	ssa12_92267290_92267748.maf
ssa12	LG17	43217007	43217042	ssa12_92267290_92267748.maf
ssa12	LG17	43217042	43217113	ssa12_92267290_92267748.maf
ssa12	LG17	43217180	43217197	ssa12_92267290_92267748.maf
ssa13	LG14	31565363	31565375	ssa13_101540672_101541884.maf
ssa13	LG14	31818141	31818167	ssa13_102050234_102050770.maf
ssa13	LG14	31818167	31818200	ssa13_102050234_102050770.maf
ssa13	LG14	31837282	31837345	ssa13_102078086_102079072.maf
ssa13	LG14	32503634	32503798	ssa13_103020072_103020434.maf
ssa13	LG14	32503864	32503876	ssa13_103020072_103020434.maf
ssa13	LG14	33254980	33254993	ssa13_104147556_104148587.maf
ssa13	LG14	33254993	33255005	ssa13_104147556_104148587.maf
ssa13	LG14	33255009	33255127	ssa13_104147556_104148587.maf
ssa13	LG12	19351278	19351296	ssa13_12984210_12984888.maf
ssa13	LG12	19351339	19351456	ssa13_12984210_12984888.maf
ssa13	LG12	19351456	19351495	ssa13_12984210_12984888.maf
ssa13	LG12	19351495	19351555	ssa13_12984210_12984888.maf
ssa13	LG12	18896370	18896395	ssa13_13790966_13791924.maf
ssa13	LG12	18896395	18896455	ssa13_13790966_13791924.maf
ssa13	LG12	26409609	26409633	ssa13_19469704_19470281.maf
ssa13	LG12	26409685	26409710	ssa13_19469704_19470281.maf
ssa13	LG12	26409710	26409740	ssa13_19469704_19470281.maf
ssa13	LG12	26410852	26410879	ssa13_19469704_19470281.maf
ssa13	LG12	26410879	26410921	ssa13_19469704_19470281.maf
ssa13	LG12	26410921	26410940	ssa13_19469704_19470281.maf
